record_id,league,date,split,game_id,game_number,patch,side,team,player,position,champion,outcome,kills,deaths,assists,kda,total_gold,total_cs,damage_to_champions,game_minutes
LPL2025-2287,LPL,2025-04-11,Split 2,11980-11980_game_1,1,15.07,Red,Top Esports,Kanavi,jng,Xin Zhao,Loss,1,4,6,1.75,11168,237,12910,34.9
LPL2025-2288,LPL,2025-04-11,Split 2,11980-11980_game_1,1,15.07,Red,Top Esports,Creme,mid,Taliyah,Loss,3,2,4,3.5,13189,308,24989,34.9
LPL2025-2289,LPL,2025-04-11,Split 2,11980-11980_game_1,1,15.07,Red,Top Esports,JackeyLove,bot,Ezreal,Loss,4,3,1,1.67,13596,334,20279,34.9
LPL2025-2290,LPL,2025-04-11,Split 2,11980-11980_game_1,1,15.07,Red,Top Esports,Crisp,sup,Leona,Loss,0,4,5,1.25,6925,26,4388,34.9
LPL2025-2291,LPL,2025-04-11,Split 2,11980-11980_game_2,2,15.07,Blue,Top Esports,369,top,Jayce,Win,2,4,10,3.0,14610,275,29585,32.6
LPL2025-2292,LPL,2025-04-11,Split 2,11980-11980_game_2,2,15.07,Blue,Top Esports,Kanavi,jng,Naafiri,Win,7,2,7,7.0,14441,238,19694,32.6
LPL2025-2293,LPL,2025-04-11,Split 2,11980-11980_game_2,2,15.07,Blue,Top Esports,Creme,mid,Ryze,Win,2,3,6,2.67,13507,278,23549,32.6
LPL2025-2294,LPL,2025-04-11,Split 2,11980-11980_game_2,2,15.07,Blue,Top Esports,JackeyLove,bot,Xayah,Win,2,3,7,3.0,13350,299,21376,32.6
LPL2025-2295,LPL,2025-04-11,Split 2,11980-11980_game_2,2,15.07,Blue,Top Esports,Crisp,sup,Rakan,Win,1,3,10,3.67,8021,29,5529,32.6
LPL2025-2296,LPL,2025-04-11,Split 2,11980-11980_game_2,2,15.07,Red,Invictus Gaming,TheShy,top,Ornn,Loss,1,3,9,3.33,10380,218,10453,32.6
LPL2025-2297,LPL,2025-04-11,Split 2,11980-11980_game_2,2,15.07,Red,Invictus Gaming,Jiejie,jng,Pantheon,Loss,1,5,12,2.6,10432,195,16454,32.6
LPL2025-2298,LPL,2025-04-11,Split 2,11980-11980_game_2,2,15.07,Red,Invictus Gaming,Rookie,mid,Ahri,Loss,1,0,10,11.0,10988,254,23027,32.6
LPL2025-2299,LPL,2025-04-11,Split 2,11980-11980_game_2,2,15.07,Red,Invictus Gaming,GALA,bot,Kai'Sa,Loss,10,3,3,4.33,16012,291,23249,32.6
LPL2025-2300,LPL,2025-04-11,Split 2,11980-11980_game_2,2,15.07,Red,Invictus Gaming,Meiko,sup,Poppy,Loss,2,3,9,3.67,7400,30,6863,32.6
LPL2025-2301,LPL,2025-04-11,Split 2,11980-11980_game_3,3,15.07,Blue,Invictus Gaming,TheShy,top,Nidalee,Win,6,3,4,3.33,13248,243,29551,31.1
LPL2025-2302,LPL,2025-04-11,Split 2,11980-11980_game_3,3,15.07,Blue,Invictus Gaming,Jiejie,jng,Skarner,Win,5,0,12,17.0,11826,190,13864,31.1
LPL2025-2303,LPL,2025-04-11,Split 2,11980-11980_game_3,3,15.07,Blue,Invictus Gaming,Rookie,mid,Orianna,Win,6,1,12,18.0,14666,268,29414,31.1
LPL2025-2304,LPL,2025-04-11,Split 2,11980-11980_game_3,3,15.07,Blue,Invictus Gaming,GALA,bot,Jinx,Win,4,1,12,16.0,14669,313,22498,31.1
LPL2025-2305,LPL,2025-04-11,Split 2,11980-11980_game_3,3,15.07,Blue,Invictus Gaming,Meiko,sup,Alistar,Win,1,3,18,6.33,7963,19,7044,31.1
LPL2025-2306,LPL,2025-04-11,Split 2,11980-11980_game_3,3,15.07,Red,Top Esports,369,top,Renekton,Loss,4,4,0,1.0,11938,251,20487,31.1
LPL2025-2307,LPL,2025-04-11,Split 2,11980-11980_game_3,3,15.07,Red,Top Esports,Kanavi,jng,Sejuani,Loss,1,7,5,0.86,9113,156,11748,31.1
LPL2025-2308,LPL,2025-04-11,Split 2,11980-11980_game_3,3,15.07,Red,Top Esports,Creme,mid,Viktor,Loss,0,2,4,2.0,10880,269,24480,31.1
LPL2025-2309,LPL,2025-04-11,Split 2,11980-11980_game_3,3,15.07,Red,Top Esports,JackeyLove,bot,Jhin,Loss,1,3,5,2.0,10581,255,16131,31.1
LPL2025-2310,LPL,2025-04-11,Split 2,11980-11980_game_3,3,15.07,Red,Top Esports,Crisp,sup,Nautilus,Loss,2,6,3,0.83,7516,35,4970,31.1
LPL2025-2311,LPL,2025-04-12,Split 2,11981-11981_game_1,1,15.07,Blue,FunPlus Phoenix,sheer,top,Rumble,Win,5,4,10,3.75,13585,273,20738,34.5
LPL2025-2312,LPL,2025-04-12,Split 2,11981-11981_game_1,1,15.07,Blue,FunPlus Phoenix,Shad0w,jng,Vi,Win,2,1,14,16.0,13368,250,15891,34.5
LPL2025-2313,LPL,2025-04-12,Split 2,11981-11981_game_1,1,15.07,Blue,FunPlus Phoenix,Care,mid,Azir,Win,7,1,6,13.0,16624,325,34542,34.5
LPL2025-2314,LPL,2025-04-12,Split 2,11981-11981_game_1,1,15.07,Blue,FunPlus Phoenix,Assum,bot,Kai'Sa,Win,5,1,8,13.0,16008,357,19074,34.5
LPL2025-2315,LPL,2025-04-12,Split 2,11981-11981_game_1,1,15.07,Blue,FunPlus Phoenix,Jwei,sup,Rell,Win,1,3,16,5.67,8959,34,7744,34.5
LPL2025-2316,LPL,2025-04-12,Split 2,11981-11981_game_1,1,15.07,Red,Weibo Gaming,Breathe,top,Gwen,Loss,3,5,4,1.4,13168,295,19636,34.5
LPL2025-2317,LPL,2025-04-12,Split 2,11981-11981_game_1,1,15.07,Red,Weibo Gaming,Tian,jng,Pantheon,Loss,3,3,5,2.67,11971,232,11882,34.5
LPL2025-2318,LPL,2025-04-12,Split 2,11981-11981_game_1,1,15.07,Red,Weibo Gaming,Xiaohu,mid,Ahri,Loss,3,3,4,2.33,14103,305,19726,34.5
LPL2025-2319,LPL,2025-04-12,Split 2,11981-11981_game_1,1,15.07,Red,Weibo Gaming,Light,bot,Miss Fortune,Loss,1,3,4,1.67,13511,348,14821,34.5
LPL2025-2320,LPL,2025-04-12,Split 2,11981-11981_game_1,1,15.07,Red,Weibo Gaming,Hang,sup,Alistar,Loss,0,6,9,1.5,7309,26,6826,34.5
LPL2025-2321,LPL,2025-04-12,Split 2,11981-11981_game_2,2,15.07,Blue,Weibo Gaming,Breathe,top,Ambessa,Loss,10,7,8,2.57,16129,263,36368,39.7
LPL2025-2322,LPL,2025-04-12,Split 2,11981-11981_game_2,2,15.07,Blue,Weibo Gaming,Tian,jng,Xin Zhao,Loss,3,9,10,1.44,12773,228,22501,39.7
LPL2025-2323,LPL,2025-04-12,Split 2,11981-11981_game_2,2,15.07,Blue,Weibo Gaming,Xiaohu,mid,Taliyah,Loss,4,4,16,5.0,15207,299,42792,39.7
LPL2025-2324,LPL,2025-04-12,Split 2,11981-11981_game_2,2,15.07,Blue,Weibo Gaming,Light,bot,Aphelios,Loss,6,6,16,3.67,17042,344,53084,39.7
LPL2025-2325,LPL,2025-04-12,Split 2,11981-11981_game_2,2,15.07,Blue,Weibo Gaming,Hang,sup,Nautilus,Loss,2,11,14,1.45,9166,39,6391,39.7
LPL2025-2326,LPL,2025-04-12,Split 2,11981-11981_game_2,2,15.07,Red,FunPlus Phoenix,sheer,top,Sion,Win,3,7,21,3.43,13085,209,17338,39.7
LPL2025-2327,LPL,2025-04-12,Split 2,11981-11981_game_2,2,15.07,Red,FunPlus Phoenix,Shad0w,jng,Lillia,Win,14,4,16,7.5,20040,325,51440,39.7
LPL2025-2328,LPL,2025-04-12,Split 2,11981-11981_game_2,2,15.07,Red,FunPlus Phoenix,Care,mid,Corki,Win,9,4,16,6.25,17982,293,32079,39.7
LPL2025-2329,LPL,2025-04-12,Split 2,11981-11981_game_2,2,15.07,Red,FunPlus Phoenix,Assum,bot,Jinx,Win,11,4,21,8.0,18076,324,35716,39.7
LPL2025-2330,LPL,2025-04-12,Split 2,11981-11981_game_2,2,15.07,Red,FunPlus Phoenix,Jwei,sup,Thresh,Win,0,6,32,5.33,10569,39,9366,39.7
LPL2025-2331,LPL,2025-04-12,Split 2,11982-11982_game_1,1,15.07,Blue,Invictus Gaming,TheShy,top,Sion,Win,3,2,7,5.0,9656,198,14409,25.2
LPL2025-2332,LPL,2025-04-12,Split 2,11982-11982_game_1,1,15.07,Blue,Invictus Gaming,Jiejie,jng,Xin Zhao,Win,3,2,13,8.0,9694,163,13569,25.2
LPL2025-2333,LPL,2025-04-12,Split 2,11982-11982_game_1,1,15.07,Blue,Invictus Gaming,Rookie,mid,Azir,Win,7,0,9,16.0,12881,242,22662,25.2
LPL2025-2334,LPL,2025-04-12,Split 2,11982-11982_game_1,1,15.07,Blue,Invictus Gaming,GALA,bot,Xayah,Win,6,1,12,18.0,11760,226,20151,25.2
LPL2025-2335,LPL,2025-04-12,Split 2,11982-11982_game_1,1,15.07,Blue,Invictus Gaming,Meiko,sup,Alistar,Win,1,1,15,16.0,7174,26,5277,25.2
LPL2025-2336,LPL,2025-04-12,Split 2,11982-11982_game_1,1,15.07,Red,ThunderTalk Gaming,HOYA,top,Ambessa,Loss,2,2,3,2.5,10358,215,16143,25.2
LPL2025-2337,LPL,2025-04-12,Split 2,11982-11982_game_1,1,15.07,Red,ThunderTalk Gaming,Beichuan,jng,Skarner,Loss,3,6,2,0.83,8157,144,10545,25.2
LPL2025-2338,LPL,2025-04-12,Split 2,11982-11982_game_1,1,15.07,Red,ThunderTalk Gaming,SeTab,mid,Taliyah,Loss,0,4,3,0.75,8416,203,15984,25.2
LPL2025-2339,LPL,2025-04-12,Split 2,11982-11982_game_1,1,15.07,Red,ThunderTalk Gaming,1xn,bot,Kai'Sa,Loss,1,3,2,1.0,8526,205,16369,25.2
LPL2025-2340,LPL,2025-04-12,Split 2,11982-11982_game_1,1,15.07,Red,ThunderTalk Gaming,Feather,sup,Nautilus,Loss,0,5,4,0.8,5448,32,5788,25.2
LPL2025-2341,LPL,2025-04-12,Split 2,11982-11982_game_2,2,15.07,Blue,ThunderTalk Gaming,HOYA,top,Rumble,Win,4,2,11,7.5,11176,207,19116,26.5
LPL2025-2342,LPL,2025-04-12,Split 2,11982-11982_game_2,2,15.07,Blue,ThunderTalk Gaming,Beichuan,jng,Lillia,Win,8,0,8,16.0,12947,235,17271,26.5
LPL2025-2343,LPL,2025-04-12,Split 2,11982-11982_game_2,2,15.07,Blue,ThunderTalk Gaming,SeTab,mid,Yone,Win,3,1,7,10.0,10541,201,17877,26.5
LPL2025-2344,LPL,2025-04-12,Split 2,11982-11982_game_2,2,15.07,Blue,ThunderTalk Gaming,1xn,bot,Ezreal,Win,5,2,7,6.0,12124,256,17192,26.5
LPL2025-2345,LPL,2025-04-12,Split 2,11982-11982_game_2,2,15.07,Blue,ThunderTalk Gaming,Feather,sup,Leona,Win,2,3,14,5.33,7890,44,5579,26.5
LPL2025-2346,LPL,2025-04-12,Split 2,11982-11982_game_2,2,15.07,Red,Invictus Gaming,TheShy,top,Gwen,Loss,1,6,1,0.33,9357,219,14058,26.5
LPL2025-2347,LPL,2025-04-12,Split 2,11982-11982_game_2,2,15.07,Red,Invictus Gaming,Jiejie,jng,Maokai,Loss,2,4,5,1.75,8516,157,14519,26.5
LPL2025-2348,LPL,2025-04-12,Split 2,11982-11982_game_2,2,15.07,Red,Invictus Gaming,Rookie,mid,Corki,Loss,2,3,1,1.0,10669,266,15999,26.5
LPL2025-2349,LPL,2025-04-12,Split 2,11982-11982_game_2,2,15.07,Red,Invictus Gaming,GALA,bot,Kalista,Loss,3,4,2,1.25,10432,251,15789,26.5
LPL2025-2350,LPL,2025-04-12,Split 2,11982-11982_game_2,2,15.07,Red,Invictus Gaming,Meiko,sup,Renata Glasc,Loss,0,5,7,1.4,6122,33,8288,26.5
LPL2025-2351,LPL,2025-04-12,Split 2,11982-11982_game_3,3,15.07,Blue,Invictus Gaming,TheShy,top,Nidalee,Win,5,0,5,10.0,14467,267,31151,33.4
LPL2025-2352,LPL,2025-04-12,Split 2,11982-11982_game_3,3,15.07,Blue,Invictus Gaming,Jiejie,jng,Jarvan IV,Win,3,1,18,21.0,14871,254,24220,33.4
LPL2025-2353,LPL,2025-04-12,Split 2,11982-11982_game_3,3,15.07,Blue,Invictus Gaming,Rookie,mid,Sylas,Win,4,3,11,5.0,14049,250,25900,33.4
LPL2025-2354,LPL,2025-04-12,Split 2,11982-11982_game_3,3,15.07,Blue,Invictus Gaming,GALA,bot,Varus,Win,10,0,7,17.0,16663,314,33560,33.4
LPL2025-2355,LPL,2025-04-12,Split 2,11982-11982_game_3,3,15.07,Blue,Invictus Gaming,Meiko,sup,Rell,Win,0,3,19,6.33,9558,41,7441,33.4
LPL2025-2356,LPL,2025-04-12,Split 2,11982-11982_game_3,3,15.07,Red,ThunderTalk Gaming,HOYA,top,Yorick,Loss,3,6,2,0.83,12309,266,32885,33.4
LPL2025-2357,LPL,2025-04-12,Split 2,11982-11982_game_3,3,15.07,Red,ThunderTalk Gaming,Beichuan,jng,Sejuani,Loss,1,5,4,1.0,9911,194,18176,33.4
LPL2025-2358,LPL,2025-04-12,Split 2,11982-11982_game_3,3,15.07,Red,ThunderTalk Gaming,SeTab,mid,Viktor,Loss,1,2,5,3.0,12823,299,26988,33.4
LPL2025-2359,LPL,2025-04-12,Split 2,11982-11982_game_3,3,15.07,Red,ThunderTalk Gaming,1xn,bot,Jhin,Loss,2,3,5,2.33,13974,326,21266,33.4
LPL2025-2360,LPL,2025-04-12,Split 2,11982-11982_game_3,3,15.07,Red,ThunderTalk Gaming,Feather,sup,Karma,Loss,0,6,4,0.67,7061,44,5840,33.4
LPL2025-2361,LPL,2025-04-12,Split 2,11983-11983_game_1,1,15.07,Blue,Bilibili Gaming,Bin,top,Renekton,Loss,0,3,1,0.33,10201,249,12361,28.2
LPL2025-2362,LPL,2025-04-12,Split 2,11983-11983_game_1,1,15.07,Blue,Bilibili Gaming,Wei,jng,Xin Zhao,Loss,0,5,1,0.2,8111,171,7357,28.2
LPL2025-2363,LPL,2025-04-12,Split 2,11983-11983_game_1,1,15.07,Blue,Bilibili Gaming,Knight,mid,Azir,Loss,1,4,0,0.25,10338,240,22597,28.2
LPL2025-2364,LPL,2025-04-12,Split 2,11983-11983_game_1,1,15.07,Blue,Bilibili Gaming,Elk,bot,Varus,Loss,1,2,3,2.0,10205,253,22620,28.2
LPL2025-2365,LPL,2025-04-12,Split 2,11983-11983_game_1,1,15.07,Blue,Bilibili Gaming,ON,sup,Rell,Loss,2,5,1,0.6,7170,31,4899,28.2
LPL2025-2366,LPL,2025-04-12,Split 2,11983-11983_game_1,1,15.07,Red,JD Gaming,Ale,top,Ornn,Win,2,1,12,14.0,10824,198,18448,28.2
LPL2025-2367,LPL,2025-04-12,Split 2,11983-11983_game_1,1,15.07,Red,JD Gaming,Xun,jng,Vi,Win,4,0,6,10.0,11703,211,7709,28.2
LPL2025-2368,LPL,2025-04-12,Split 2,11983-11983_game_1,1,15.07,Red,JD Gaming,Scout,mid,Sylas,Win,6,0,7,13.0,13408,252,18092,28.2
LPL2025-2369,LPL,2025-04-12,Split 2,11983-11983_game_1,1,15.07,Red,JD Gaming,Peyz,bot,Miss Fortune,Win,7,2,7,7.0,13484,274,24845,28.2
LPL2025-2370,LPL,2025-04-12,Split 2,11983-11983_game_1,1,15.07,Red,JD Gaming,MISSING,sup,Alistar,Win,0,1,17,17.0,7892,27,7260,28.2
LPL2025-2371,LPL,2025-04-12,Split 2,11983-11983_game_2,2,15.07,Blue,Bilibili Gaming,Bin,top,Sion,Loss,0,2,3,1.5,13692,344,11448,41.0
LPL2025-2372,LPL,2025-04-12,Split 2,11983-11983_game_2,2,15.07,Blue,Bilibili Gaming,Wei,jng,Lillia,Loss,1,2,6,3.5,13682,291,22457,41.0
LPL2025-2373,LPL,2025-04-12,Split 2,11983-11983_game_2,2,15.07,Blue,Bilibili Gaming,Knight,mid,Corki,Loss,5,3,1,2.0,18244,436,26016,41.0
LPL2025-2374,LPL,2025-04-12,Split 2,11983-11983_game_2,2,15.07,Blue,Bilibili Gaming,Elk,bot,Caitlyn,Loss,1,2,2,1.5,16264,409,31869,41.0
LPL2025-2375,LPL,2025-04-12,Split 2,11983-11983_game_2,2,15.07,Blue,Bilibili Gaming,ON,sup,Elise,Loss,1,3,3,1.33,9736,39,9229,41.0
LPL2025-2376,LPL,2025-04-12,Split 2,11983-11983_game_2,2,15.07,Red,JD Gaming,Ale,top,Yorick,Win,7,2,2,4.5,22001,389,25474,41.0
LPL2025-2377,LPL,2025-04-12,Split 2,11983-11983_game_2,2,15.07,Red,JD Gaming,Xun,jng,Naafiri,Win,0,2,4,2.0,13522,286,14541,41.0
LPL2025-2378,LPL,2025-04-12,Split 2,11983-11983_game_2,2,15.07,Red,JD Gaming,Scout,mid,Hwei,Win,3,0,7,10.0,17191,354,31885,41.0
LPL2025-2379,LPL,2025-04-12,Split 2,11983-11983_game_2,2,15.07,Red,JD Gaming,Peyz,bot,Kalista,Win,2,1,6,8.0,17948,399,23522,41.0
LPL2025-2380,LPL,2025-04-12,Split 2,11983-11983_game_2,2,15.07,Red,JD Gaming,MISSING,sup,Neeko,Win,0,3,8,2.67,10097,39,13217,41.0
LPL2025-2381,LPL,2025-04-13,Split 2,11984-11984_game_1,1,15.07,Blue,Ninjas in Pyjamas,shanji,top,Gwen,Win,3,5,9,2.4,16035,306,23040,38.9
LPL2025-2382,LPL,2025-04-13,Split 2,11984-11984_game_1,1,15.07,Blue,Ninjas in Pyjamas,Aki,jng,Vi,Win,9,2,12,10.5,15920,258,14589,38.9
LPL2025-2383,LPL,2025-04-13,Split 2,11984-11984_game_1,1,15.07,Blue,Ninjas in Pyjamas,Doinb,mid,Sylas,Win,4,2,12,8.0,14967,316,19216,38.9
LPL2025-2384,LPL,2025-04-13,Split 2,11984-11984_game_1,1,15.07,Blue,Ninjas in Pyjamas,Leave,bot,Jhin,Win,7,1,13,20.0,18200,373,44937,38.9
LPL2025-2385,LPL,2025-04-13,Split 2,11984-11984_game_1,1,15.07,Blue,Ninjas in Pyjamas,ppgod,sup,Rell,Win,0,3,20,6.67,9126,44,6855,38.9
LPL2025-2386,LPL,2025-04-13,Split 2,11984-11984_game_1,1,15.07,Red,Team WE,Cube,top,Jax,Loss,3,6,4,1.17,13578,261,15943,38.9
LPL2025-2387,LPL,2025-04-13,Split 2,11984-11984_game_1,1,15.07,Red,Team WE,Monki,jng,Skarner,Loss,1,7,12,1.86,12882,226,18171,38.9
LPL2025-2388,LPL,2025-04-13,Split 2,11984-11984_game_1,1,15.07,Red,Team WE,Karis,mid,Azir,Loss,6,3,5,3.67,18097,371,29665,38.9
LPL2025-2389,LPL,2025-04-13,Split 2,11984-11984_game_1,1,15.07,Red,Team WE,Taeyoon,bot,Corki,Loss,3,3,6,3.0,17113,394,23482,38.9
LPL2025-2390,LPL,2025-04-13,Split 2,11984-11984_game_1,1,15.07,Red,Team WE,Vampire,sup,Poppy,Loss,0,4,8,2.0,8866,39,7720,38.9
LPL2025-2391,LPL,2025-04-13,Split 2,11984-11984_game_2,2,15.07,Blue,Team WE,Cube,top,Aatrox,Loss,0,5,3,0.6,13227,300,18817,37.9
LPL2025-2392,LPL,2025-04-13,Split 2,11984-11984_game_2,2,15.07,Blue,Team WE,Monki,jng,Wukong,Loss,4,3,7,3.67,13966,267,15904,37.9
LPL2025-2393,LPL,2025-04-13,Split 2,11984-11984_game_2,2,15.07,Blue,Team WE,Karis,mid,Taliyah,Loss,1,5,9,2.0,13289,314,19036,37.9
LPL2025-2394,LPL,2025-04-13,Split 2,11984-11984_game_2,2,15.07,Blue,Team WE,Taeyoon,bot,Varus,Loss,5,1,4,9.0,16632,390,31560,37.9
LPL2025-2395,LPL,2025-04-13,Split 2,11984-11984_game_2,2,15.07,Blue,Team WE,Vampire,sup,Alistar,Loss,2,7,8,1.43,8763,36,5563,37.9
LPL2025-2396,LPL,2025-04-13,Split 2,11984-11984_game_2,2,15.07,Red,Ninjas in Pyjamas,shanji,top,Sion,Win,3,1,11,14.0,14705,310,22950,37.9
LPL2025-2397,LPL,2025-04-13,Split 2,11984-11984_game_2,2,15.07,Red,Ninjas in Pyjamas,Aki,jng,Xin Zhao,Win,3,6,10,2.17,13001,209,15284,37.9
LPL2025-2398,LPL,2025-04-13,Split 2,11984-11984_game_2,2,15.07,Red,Ninjas in Pyjamas,Doinb,mid,Viktor,Win,9,1,8,17.0,18573,348,34225,37.9
LPL2025-2399,LPL,2025-04-13,Split 2,11984-11984_game_2,2,15.07,Red,Ninjas in Pyjamas,Leave,bot,Ezreal,Win,6,0,7,13.0,18197,390,43626,37.9
LPL2025-2400,LPL,2025-04-13,Split 2,11984-11984_game_2,2,15.07,Red,Ninjas in Pyjamas,ppgod,sup,Leona,Win,0,4,11,2.75,9089,38,7663,37.9
LPL2025-2401,LPL,2025-04-13,Split 2,11985-11985_game_1,1,15.07,Blue,Top Esports,369,top,Rumble,Win,6,1,10,16.0,13581,240,41925,31.1
LPL2025-2402,LPL,2025-04-13,Split 2,11985-11985_game_1,1,15.07,Blue,Top Esports,Kanavi,jng,Jax,Win,1,4,10,2.75,11540,196,11132,31.1
LPL2025-2403,LPL,2025-04-13,Split 2,11985-11985_game_1,1,15.07,Blue,Top Esports,Creme,mid,Akali,Win,5,0,7,12.0,14250,299,22807,31.1
LPL2025-2404,LPL,2025-04-13,Split 2,11985-11985_game_1,1,15.07,Blue,Top Esports,JackeyLove,bot,Varus,Win,6,0,3,9.0,14262,284,36748,31.1
LPL2025-2405,LPL,2025-04-13,Split 2,11985-11985_game_1,1,15.07,Blue,Top Esports,Crisp,sup,Alistar,Win,1,1,9,10.0,8242,30,5913,31.1
LPL2025-2406,LPL,2025-04-13,Split 2,11985-11985_game_1,1,15.07,Red,ThunderTalk Gaming,HOYA,top,Gwen,Loss,2,6,0,0.33,10328,217,15586,31.1
LPL2025-2407,LPL,2025-04-13,Split 2,11985-11985_game_1,1,15.07,Red,ThunderTalk Gaming,Beichuan,jng,Xin Zhao,Loss,0,3,4,1.33,9402,195,15116,31.1
LPL2025-2408,LPL,2025-04-13,Split 2,11985-11985_game_1,1,15.07,Red,ThunderTalk Gaming,SeTab,mid,Taliyah,Loss,2,1,3,5.0,10661,253,22789,31.1
LPL2025-2409,LPL,2025-04-13,Split 2,11985-11985_game_1,1,15.07,Red,ThunderTalk Gaming,1xn,bot,Miss Fortune,Loss,2,3,2,1.33,12020,281,15358,31.1
LPL2025-2410,LPL,2025-04-13,Split 2,11985-11985_game_1,1,15.07,Red,ThunderTalk Gaming,Feather,sup,Rakan,Loss,0,6,5,0.83,6739,35,5029,31.1
LPL2025-2411,LPL,2025-04-13,Split 2,11985-11985_game_2,2,15.07,Blue,Top Esports,369,top,Renekton,Win,2,3,7,3.0,9774,208,15676,24.5
LPL2025-2412,LPL,2025-04-13,Split 2,11985-11985_game_2,2,15.07,Blue,Top Esports,Kanavi,jng,Nidalee,Win,3,0,10,13.0,11291,208,15133,24.5
LPL2025-2413,LPL,2025-04-13,Split 2,11985-11985_game_2,2,15.07,Blue,Top Esports,Creme,mid,Yone,Win,5,1,6,11.0,12362,258,21522,24.5
LPL2025-2414,LPL,2025-04-13,Split 2,11985-11985_game_2,2,15.07,Blue,Top Esports,JackeyLove,bot,Kalista,Win,7,0,6,13.0,12475,244,14358,24.5
LPL2025-2415,LPL,2025-04-13,Split 2,11985-11985_game_2,2,15.07,Blue,Top Esports,Crisp,sup,Renata Glasc,Win,0,0,15,15.0,6863,26,5277,24.5
LPL2025-2416,LPL,2025-04-13,Split 2,11985-11985_game_2,2,15.07,Red,ThunderTalk Gaming,HOYA,top,Ornn,Loss,0,5,2,0.4,7026,163,10829,24.5
LPL2025-2417,LPL,2025-04-13,Split 2,11985-11985_game_2,2,15.07,Red,ThunderTalk Gaming,Beichuan,jng,Sejuani,Loss,1,0,2,3.0,7224,142,7662,24.5
LPL2025-2418,LPL,2025-04-13,Split 2,11985-11985_game_2,2,15.07,Red,ThunderTalk Gaming,SeTab,mid,Corki,Loss,1,5,1,0.4,7971,191,14428,24.5
LPL2025-2419,LPL,2025-04-13,Split 2,11985-11985_game_2,2,15.07,Red,ThunderTalk Gaming,1xn,bot,Ezreal,Loss,1,2,0,0.5,8770,238,11946,24.5
LPL2025-2420,LPL,2025-04-13,Split 2,11985-11985_game_2,2,15.07,Red,ThunderTalk Gaming,Feather,sup,Leona,Loss,1,5,2,0.6,5186,27,3835,24.5
LPL2025-2421,LPL,2025-04-13,Split 2,11986-11986_game_1,1,15.07,Blue,Anyone's Legend,Flandre,top,Jayce,Win,5,3,8,4.33,12647,261,14644,28.0
LPL2025-2422,LPL,2025-04-13,Split 2,11986-11986_game_1,1,15.07,Blue,Anyone's Legend,Tarzan,jng,Poppy,Win,2,2,7,4.5,9447,157,10234,28.0
LPL2025-2423,LPL,2025-04-13,Split 2,11986-11986_game_1,1,15.07,Blue,Anyone's Legend,Shanks,mid,Taliyah,Win,0,2,8,4.0,10238,240,8448,28.0
LPL2025-2424,LPL,2025-04-13,Split 2,11986-11986_game_1,1,15.07,Blue,Anyone's Legend,Hope,bot,Jinx,Win,7,2,7,7.0,14435,273,20759,28.0
LPL2025-2425,LPL,2025-04-13,Split 2,11986-11986_game_1,1,15.07,Blue,Anyone's Legend,Kael,sup,Braum,Win,0,2,14,7.0,7076,18,4705,28.0
LPL2025-2426,LPL,2025-04-13,Split 2,11986-11986_game_1,1,15.07,Red,Weibo Gaming,Breathe,top,Ambessa,Loss,5,4,3,2.0,10654,218,11037,28.0
LPL2025-2427,LPL,2025-04-13,Split 2,11986-11986_game_1,1,15.07,Red,Weibo Gaming,Tian,jng,Sejuani,Loss,1,2,9,5.0,8965,170,7693,28.0
LPL2025-2428,LPL,2025-04-13,Split 2,11986-11986_game_1,1,15.07,Red,Weibo Gaming,Xiaohu,mid,Azir,Loss,2,2,4,3.0,10286,235,13321,28.0
LPL2025-2429,LPL,2025-04-13,Split 2,11986-11986_game_1,1,15.07,Red,Weibo Gaming,Light,bot,Kai'Sa,Loss,3,2,4,3.5,10790,257,9826,28.0
LPL2025-2430,LPL,2025-04-13,Split 2,11986-11986_game_1,1,15.07,Red,Weibo Gaming,Hang,sup,Nautilus,Loss,0,4,3,0.75,5827,34,3034,28.0
LPL2025-2431,LPL,2025-04-13,Split 2,11986-11986_game_2,2,15.07,Blue,Weibo Gaming,Breathe,top,Rumble,Loss,3,5,0,0.6,9391,204,16081,26.5
LPL2025-2432,LPL,2025-04-13,Split 2,11986-11986_game_2,2,15.07,Blue,Weibo Gaming,Tian,jng,Ivern,Loss,0,2,6,3.0,8374,151,6770,26.5
LPL2025-2433,LPL,2025-04-13,Split 2,11986-11986_game_2,2,15.07,Blue,Weibo Gaming,Xiaohu,mid,Yone,Loss,1,3,3,1.33,8884,210,12805,26.5
LPL2025-2434,LPL,2025-04-13,Split 2,11986-11986_game_2,2,15.07,Blue,Weibo Gaming,Light,bot,Miss Fortune,Loss,4,4,3,1.75,11472,239,15675,26.5
LPL2025-2435,LPL,2025-04-13,Split 2,11986-11986_game_2,2,15.07,Blue,Weibo Gaming,Hang,sup,Alistar,Loss,0,6,5,0.83,5811,23,3274,26.5
LPL2025-2436,LPL,2025-04-13,Split 2,11986-11986_game_2,2,15.07,Red,Anyone's Legend,Flandre,top,Aurora,Win,5,0,6,11.0,12134,239,17814,26.5
LPL2025-2437,LPL,2025-04-13,Split 2,11986-11986_game_2,2,15.07,Red,Anyone's Legend,Tarzan,jng,Xin Zhao,Win,3,4,10,3.25,10140,172,12511,26.5
